date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2021/1/11,sh.000001,3571.3212,3597.7022,3516.9862,3531.4978,3570.1082,36247915400,5.26896E+11,-1.081491,0.086537704
2021/1/12,sh.000001,3518.0106,3608.3389,3517.4689,3608.3389,3531.4978,32340615300,4.85771E+11,2.175878,0.08965696
2021/1/13,sh.000001,3613.281,3622.3475,3575.5945,3598.6518,3608.3389,38812779100,5.54853E+11,-0.268464,0.089973878
2021/1/14,sh.000001,3584.9324,3599.0584,3559.6001,3565.9046,3598.6518,34766681900,5.11325E+11,-0.909985,0.089004177
2021/1/15,sh.000001,3566.2847,3589.2655,3533.7882,3566.3778,3565.9046,32461274400,4.80344E+11,0.01327,0.076029732
2021/1/18,sh.000001,3554.7977,3608.7665,3544.2614,3596.2237,3566.3778,30165256500,4.51741E+11,0.836869,0.084858402
2021/1/19,sh.000001,3596.3564,3603.1477,3553.0236,3566.3814,3596.2237,32343954100,4.67403E+11,-0.829823,0.156381391
2021/1/20,sh.000001,3564.121,3589.9624,3556.4425,3583.092,3566.3814,27227166100,3.97145E+11,0.468559,0.094802147
2021/1/21,sh.000001,3590.9247,3636.2444,3585.8017,3621.2641,3583.092,32746699500,4.69855E+11,1.06534,0.107427099
2021/1/22,sh.000001,3616.5401,3616.5401,3585.0339,3606.7496,3621.2641,32446308400,4.85452E+11,-0.400813,0.123473773
2021/1/25,sh.000001,3605.3611,3637.1002,3591.0204,3624.2381,3606.7496,32734107000,5.27257E+11,0.484883,0.073183144
2021/1/26,sh.000001,3610.9686,3610.9686,3564.7415,3569.429,3624.2381,27813988400,4.36327E+11,-1.512293,0.088415153
2021/1/27,sh.000001,3567.5485,3578.7968,3546.492,3573.3412,3569.429,26410716100,3.9627E+11,0.109603,0.075004458
2021/1/28,sh.000001,3534.6685,3549.544,3496.8788,3505.1759,3573.3412,27086246100,3.91574E+11,-1.907607,0.084634875
2021/1/29,sh.000001,3521.7175,3531.5981,3446.5471,3483.0692,3505.1759,29366266400,4.16529E+11,-0.630687,0.073863805
2021/2/1,sh.000001,3477.1715,3506.3889,3469.875,3505.2836,3483.0692,27756790100,3.71473E+11,0.637782,0.084296435
2021/2/2,sh.000001,3510.8084,3535.502,3495.5681,3533.6849,3505.2836,26454063000,3.84128E+11,0.810243,0.079408258
2021/2/3,sh.000001,3531.149,3544.0092,3508.5069,3517.308,3533.6849,29735171600,4.13731E+11,-0.463451,0.093147827
2021/2/4,sh.000001,3503.7785,3524.7219,3465.7706,3501.8592,3517.308,29883485400,4.18743E+11,-0.439222,0.143321375
2021/2/5,sh.000001,3509.4874,3536.5417,3492.9624,3496.3329,3501.8592,29014617400,3.97392E+11,-0.15781,0.080319612
2021/2/8,sh.000001,3504.5631,3542.2075,3492.1286,3532.4467,3496.3329,24979961900,3.59187E+11,1.032905,0.079999561
2021/2/9,sh.000001,3539.7726,3604.0112,3528.6755,3603.489,3532.4467,25382176000,3.71568E+11,2.011136,0.15810885
2021/2/10,sh.000001,3612.6125,3662.7655,3612.5049,3655.088,3603.489,25794082400,3.92643E+11,1.431918,0.212665847
2021/2/18,sh.000001,3721.0865,3731.687,3663.6637,3675.3571,3655.088,34030906500,4.83547E+11,0.554545,0.121221837
2021/2/19,sh.000001,3661.7834,3699.6502,3634.0149,3696.168,3675.3571,36105980400,4.8499E+11,0.566228,0.285316897
2021/2/22,sh.000001,3707.1912,3717.2669,3642.4449,3642.4449,3696.168,48882147800,5.99323E+11,-1.453481,0.079404179
2021/2/23,sh.000001,3617.7013,3672.1511,3617.7013,3636.3573,3642.4449,39887317400,4.79632E+11,-0.16713,0.087723904
2021/2/24,sh.000001,3638.9359,3645.6474,3531.5936,3564.0799,3636.3573,36215895200,4.8443E+11,-1.987632,0.08185985
2021/2/25,sh.000001,3595.5424,3608.5568,3568.4735,3585.0458,3564.0799,36623229900,4.44735E+11,0.588256,0.090810469
2021/2/26,sh.000001,3514.5648,3550.4055,3500.7036,3509.0804,3585.0458,33328006700,4.24486E+11,-2.118952,0.098664355
2021/3/1,sh.000001,3531.4802,3552.5665,3511.9888,3551.3998,3509.0804,31548752600,4.02477E+11,1.205997,0.100666205
2021/3/2,sh.000001,3566.852,3566.852,3485.3635,3508.5912,3551.3998,33983048600,4.2768E+11,-1.205401,0.08291675
2021/3/3,sh.000001,3500.1576,3577.6218,3498.7192,3576.9045,3508.5912,34765684600,4.1549E+11,1.947029,0.101085286
2021/3/4,sh.000001,3546.6406,3552.2024,3487.3757,3503.4916,3576.9045,39361612000,4.62234E+11,-2.052414,0.080960184
2021/3/5,sh.000001,3463.3086,3523.5682,3456.6668,3501.9867,3503.4916,35640922300,4.0885E+11,-0.042954,0.102334707
2021/3/8,sh.000001,3524.983,3542.3039,3421.2153,3421.4141,3501.9867,38704795400,4.53859E+11,-2.300768,0.090524261
2021/3/9,sh.000001,3415.3391,3429.1503,3328.3119,3359.292,3421.4141,40765253900,4.56196E+11,-1.815685,0.082101538
2021/3/10,sh.000001,3389.8388,3397.0251,3354.823,3357.7372,3359.292,29974916600,3.39572E+11,-0.046284,0.078846832
2021/3/11,sh.000001,3369.9024,3436.8313,3369.9024,3436.8313,3357.7372,32211204400,3.69805E+11,2.355577,0.104114446
2021/3/12,sh.000001,3447.2033,3454.5064,3417.2389,3453.0777,3436.8313,35802703500,3.81964E+11,0.472715,0.093468571
2021/3/15,sh.000001,3441.882,3457.4892,3392.5089,3419.9456,3453.0777,36781329300,3.81646E+11,-0.959495,0.086241478
2021/3/16,sh.000001,3424.6524,3448.8829,3406.1746,3446.7334,3419.9456,31666874700,3.32388E+11,0.783281,0.08678691
