date,code,open,high,low,close,preclose,volume,amount,pctChg,emotion
2020/6/5,sz.399001,-1.454767391,-1.488685276,-1.416767988,-1.483394662,-1.485869585,-0.776038336,-1.261016223,0.194193758,-0.96687689
2020/6/8,sz.399001,-1.4361497,-1.471353033,-1.397138482,-1.465336434,-1.469682961,-0.608784232,-1.027250678,0.155904815,-0.159127446
2020/6/9,sz.399001,-1.420155463,-1.441551467,-1.38036575,-1.432252757,-1.444844499,-0.918378182,-1.331916986,0.356068646,-0.296551598
2020/6/10,sz.399001,-1.405069857,-1.406566214,-1.364400205,-1.392464176,-1.415977191,-1.039305145,-1.315202368,0.252548567,-0.215999787
2020/6/11,sz.399001,-1.390947384,-1.373007551,-1.349961753,-1.353197501,-1.387515502,-0.612367759,-0.860799389,-0.606794836,0.409939404
2020/6/12,sz.399001,-1.375336333,-1.344778829,-1.334063485,-1.319252815,-1.361723829,-0.637375403,-0.913341718,-0.008047437,0.380246408
2020/6/15,sz.399001,-1.355142829,-1.32836514,-1.312967823,-1.298445039,-1.342477926,-0.244389963,-0.605268229,-0.413775706,0.112875419
2020/6/16,sz.399001,-1.330275345,-1.316106401,-1.287035232,-1.282613738,-1.324551679,-0.587094628,-0.789599751,1.191715357,0.328521419
2020/6/17,sz.399001,-1.301673687,-1.301629186,-1.258015562,-1.264576783,-1.304117,-0.315948249,-0.644869245,0.073006955,0.046604262
2020/6/18,sz.399001,-1.264793093,-1.277534915,-1.220189316,-1.237961679,-1.274699297,-0.358880915,-0.582411718,0.379645684,-0.325595089
2020/6/19,sz.399001,-1.215908491,-1.2347067,-1.16901332,-1.194398025,-1.228602443,-0.575751021,-0.652856695,0.964140861,0.053126605
2020/6/22,sz.399001,-1.158264887,-1.178564122,-1.10927616,-1.138406917,-1.171615082,-0.358585171,-0.482482664,0.142075774,0.029534488
2020/6/23,sz.399001,-1.09104436,-1.110224122,-1.039939724,-1.07113025,-1.105650634,-0.697188006,-0.703553468,0.472258416,-0.443358986
2020/6/24,sz.399001,-1.024447269,-1.0415289,-0.975968176,-1.002351343,-1.041012942,-1.018573727,-0.862174217,0.055183398,2.487503555
2020/6/29,sz.399001,-0.970771895,-0.987258166,-0.934760313,-0.94423056,-0.991292132,-0.949589169,-0.931916836,-0.406720238,-0.167361186
2020/6/30,sz.399001,-0.914961384,-0.928907531,-0.895369556,-0.881578838,-0.940031157,-0.947258962,-0.730766091,1.323735821,0.881848663
2020/7/1,sz.399001,-0.847909647,-0.857114986,-0.846174249,-0.807865433,-0.8760798,-0.181336203,-0.072836305,0.623225282,0.354741396
2020/7/2,sz.399001,-0.755660853,-0.749581379,-0.764036465,-0.702515446,-0.78644847,0.821135842,0.408689634,0.816842001,3.308144119
2020/7/3,sz.399001,-0.617318818,-0.575721069,-0.616499231,-0.537365267,-0.650577543,1.181989256,0.664534613,0.845656729,1.072140923
2020/7/6,sz.399001,-0.456576127,-0.372393229,-0.439591029,-0.348505176,-0.491109032,3.219795137,2.202638076,2.707815529,1.462846857
2020/7/7,sz.399001,-0.300116781,-0.174637561,-0.267498023,-0.16793149,-0.33556017,3.943491108,2.981859049,1.104267305,6.071275595
2020/7/8,sz.399001,-0.147566945,0.003330862,-0.110370146,-0.00868837,-0.179060622,2.969243557,2.231554289,1.188058168,2.737571955
2020/7/9,sz.399001,-0.006772275,0.134195224,0.001300501,0.090078842,-0.02488052,3.985875063,3.195502794,1.699941583,1.684410392
2020/7/10,sz.399001,0.111500125,0.224458546,0.081976764,0.155069863,0.110410703,3.279504897,2.706041708,-0.467070615,0.662232573
2020/7/13,sz.399001,0.21200739,0.293242033,0.182318708,0.268251046,0.22888806,3.412269856,3.047686398,2.306390034,0.204478579
2020/7/14,sz.399001,0.254921526,0.309303361,0.218139131,0.305084763,0.281016413,3.725432184,3.36273116,-0.786153926,4.571249245
2020/7/15,sz.399001,0.202449379,0.254316007,0.078874067,0.081253607,0.218945382,2.977162311,2.612441344,-1.323728248,-0.524261808
2020/7/16,sz.399001,0.099164799,0.155051771,-0.085833017,-0.149068104,0.094508352,2.410359876,2.088579678,-3.688153612,-0.787335381
2020/7/17,sz.399001,-0.049056759,-0.006492506,-0.144825152,-0.11894243,-0.078952435,0.754003044,0.61592997,0.5601986,-0.372841392
